revid,nameofrevolution,location,worldregion,startdatetxt,startdate,startyear,enddatetxt,enddate,endyear,yrsduration,monthsduration,daysduration,ongoing,startprior1900,fiveyrperiodstr,uncode,cowcode,cowmetrocode,unmetrocode,isoabb,indstate,colony,stateterr,foroccup,externalwar,electoralrev,politreform,urbmixrur,urbandum,leftist,antimonarch,democrat,independ,anticolonial,separatist,islamist,ethnicorder,eliterivalry,rightwing,anticommunist,othergoal,armed,civilwar,armednocivwar,urbanarmed,riots,landseizures,demonstrations,strikes,civilresistance,urbancivic,coupvolution,urbanleftist,ruralleftist,otherrural,otherurban,particnum,merchants,middleclass,intelligentsia,youth,peasants,gentry,workers,urbanpoor,business,clergy,soldiers,ethnicgroups,otherpart,totaldeaths,logdeaths,lndeaths,deathavgperyr,deathscat,ongoing,success,attainedpower,oldoverthrown,endproc,died
326,Patani Revolt,Thailand-controlled Patani,Asia,"April 28, 2004",28/04/2004,2004,Ongoing,,,11,129,3900,1,0,2000-04,,8002,800,764,,0,0,1,0,0,0,0,R,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9000,1,0,0,0,1,0,0,0,0,1,0,1,1,5352,3.728516,8.585226,594.7,4,1,0,0,0,13,
222,Second PKK Kurdish-Turkish Rebellion,Turkish-controlled Kurdistan,Middle East/North Africa,"June 1, 2004",01/06/2004,2004,Ongoing,,,11,128,3866,1,0,2000-04,,6405,640,792,,0,0,1,0,0,0,1,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000,0,0,1,1,1,0,0,0,0,0,0,1,1,3458,3.538825,8.148446,,4,1,0,0,0,13,
331,Black Friday in Maldives,Maldives,Asia,"August 12, 2004",12/08/2004,2004,"August 13, 2004",13/08/2004,2004,1,1,2,0,0,2000-04,462,781,,,MDV,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
143,Orange Revolution,Ukraine,Europe,"November 22, 2004",22/11/2004,2004,"December 8, 2004",08/12/2004,2004,1,1,17,0,0,2000-04,804,369,,,UKR,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1000000,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,3,0,12,1
144,Tulip Revolution,Kyrgyzstan,Asia,March 15 2005,15/03/2005,2005,"April 3, 2005",03/04/2005,2005,1,1,20,0,0,2005-09,417,703,,,KGZ,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,20000,1,0,0,1,0,1,0,0,0,0,0,0,1,3,0.477121,1.098612,3,1,0,1,3,0,9,1
145,Azerbaijan color revolution attempt,Azerbaijan,Europe,"November 1, 2005",01/11/2005,2005,"November 26, 2005",26/11/2005,2005,1,1,26,0,0,2005-09,31,373,,,AZE,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
375,Fourth Chadian Civil War,Chad,Sub-Saharan Africa,December 2005,01/12/2005,2005,"January 15, 2010",15/01/2010,2010,5,50,1507,0,0,2005-09,148,483,,,TCD,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3000,0,0,0,0,1,0,0,0,0,0,1,1,1,1973,3.295127,7.587311,394.6,4,0,0,0,0,6,0
149,Belarus Jeans Revolution,Belarus,Europe,"March 19, 2006",19/03/2006,2006,"March 25, 2006",25/03/2006,2006,1,1,7,0,0,2005-09,112,370,,,BLR,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,45000,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
147,April Revolution in Nepal,Nepal,Asia,"April 5, 2006",05/04/2006,2006,"April 24, 2006",24/04/2006,2006,1,1,20,0,0,2005-09,524,790,,,NPL,1,0,0,0,0,0,0,U,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,500000,0,1,1,1,1,0,1,1,0,0,0,0,1,12,1.079181,2.484907,12,2,0,1,3,0,8,0
338,2006 Hungarian Protests,Hungary,Europe,"September 17, 2006",17/09/2006,2006,"November 4, 2006",04/11/2006,2006,1,2,49,0,0,2005-09,348,310,,,HUN,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,50000,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,1
298,2007 Guinean General Strike,Guinea,Sub-Saharan Africa,"January 10, 2007",10/01/2007,2007,"March 1, 2007",01/03/2007,2007,1,2,51,0,0,2005-09,324,438,,,GIN,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,30000,1,1,1,1,0,0,1,0,0,0,0,0,0,67,1.826075,4.204693,67,2,0,0,1,0,7,1
333,2007 Tuareg Rebellion in Niger,Tuareg-inhabited regions of Niger,Sub-Saharan Africa,February 2007,15/02/2007,2007,May 2009,15/05/2009,2009,3,27,821,0,0,2005-09,,4363,436,562,,0,0,1,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12000,0,0,0,0,0,0,0,0,0,0,0,1,1,719,2.856729,6.577861,239.7,3,0,0,1,0,7,1
327,Civil war in Ingushetia,Russian-controlled Ingushetia,Europe,July 2007,15/07/2007,2007,Ongoing,,,8,90,2727,1,0,2005-09,,374,365,643,,0,0,1,0,0,0,0,RU,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0,0,0,1,1,2423,3.384354,7.792762,403.8,4,1,0,0,0,13,
150,Saffron Revolution,Myanmar,Asia,"August 15, 2007",15/08/2007,2007,"September 29, 2007",29/09/2007,2007,1,2,46,0,0,2005-09,104,775,,,MMR,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100000,0,1,1,1,0,0,0,0,0,1,0,0,0,115,2.060698,4.744932,115,3,0,0,0,0,1,1
152,Armenian colored revolution attempt,Armenia,Europe,"February 20, 2008",20/02/2008,2008,"March 2, 2008",02/03/2008,2008,1,1,12,0,0,2005-09,51,371,,,ARM,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,150000,0,1,1,1,0,0,0,0,0,0,0,0,0,10,1,2.302585,10,1,0,0,0,0,1,0
281,2008 Tibetan Unrest,Chinese-controlled Tibet,Asia,"March 10, 2008",10/03/2008,2008,"March 28, 2008",28/03/2008,2008,1,1,19,0,0,2005-09,,7910,710,156,,0,0,1,1,0,0,0,U,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,30000,0,0,0,1,1,0,0,0,0,1,0,1,1,163,2.212188,5.09375,163,3,0,0,0,0,1,0
151,PAD revolution,Thailand,Asia,"May 25, 2008",25/05/2008,2008,"December 3, 2008",03/12/2008,2008,1,7,193,0,0,2005-09,764,800,,,THA,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,30000,0,1,1,0,0,0,1,0,0,0,0,0,1,3,0.477121,1.098612,3,1,0,1,2,0,2,1
201,2009 Malagasy Political Crisis,Madagascar,Sub-Saharan Africa,"January 24, 2009",24/01/2009,2009,"November 7, 2009",07/11/2009,2009,1,10,288,0,0,2005-09,450,580,,,MDG,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,20000,1,1,0,1,0,0,1,0,0,0,1,0,0,135,2.130334,4.905275,135,3,0,1,2,0,3,0
156,Pro-Thaksin Revolution,Thailand,Asia,"March 26, 2009",26/03/2009,2009,"April 14, 2009",14/04/2009,2009,1,1,20,0,0,2005-09,764,800,,,THA,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,100000,0,0,1,0,1,0,1,1,0,0,0,0,1,6,0.778151,1.791759,6,1,0,0,0,0,1,1
155,Moldovan Twitter Revolution,Moldova,Europe,"April 6, 2009",06/04/2009,2009,"April 12, 2009",12/04/2009,2009,1,1,7,0,0,2005-09,498,359,,,MDA,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,30000,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0.60206,1.386294,4,1,0,0,0,0,1,0
278,Niger Constitutional Crisis,Niger,Sub-Saharan Africa,May 2009,15/05/2009,2009,"August 18, 2009",18/08/2009,2009,1,4,96,0,0,2005-09,562,436,,,NER,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,30000,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
154,Iranian Election Protests,Iran,Middle East/North Africa,"June 12, 2009",12/06/2009,2009,"August 5, 2009",05/08/2009,2009,1,2,55,0,0,2005-09,364,630,,,IRN,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,500000,0,1,1,1,0,0,0,0,0,0,0,0,0,86,1.934498,4.454347,86,2,0,0,0,0,1,0
404,Boko Haram Rebellion,Nigeria,Sub-Saharan Africa,"July 26, 2009",26/07/2009,2009,Ongoing,,,6,66,1985,1,0,2005-09,566,475,,,NGA,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000,0,0,0,1,0,0,0,0,0,1,0,1,1,15000,4.176091,9.615805,2500,5,1,0,0,0,13,
182,Red Shirts Protests 2010,Thailand,Asia,"March 12, 2010",12/03/2010,2010,"May 19, 2010",19/05/2010,2010,1,3,69,0,0,2010-14,764,800,,,THA,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,150000,0,0,0,0,1,0,1,0,0,0,0,0,1,91,1.959042,4.51086,91,2,0,0,0,0,1,1
157,Kyrgyz 2010 revolution,Kyrgyzstan,Asia,"April 5, 2010",05/04/2010,2010,"June 16, 2010",16/06/2010,2010,1,3,73,0,0,2010-14,417,703,,,KGZ,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,25000,0,0,1,1,0,0,0,0,0,0,0,0,1,2100,3.322219,7.649693,2100,4,0,1,3,0,9,0
166,Tunisian Revolution,Tunisia,Middle East/North Africa,"December 18, 2010",18/12/2010,2010,"January 14, 2011",14/01/2011,2011,1,1,28,0,0,2010-14,788,616,,,TUN,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,300000,1,1,1,1,0,0,1,1,0,0,0,0,0,338,2.528917,5.823046,338,3,0,1,3,0,9,0
167,Egyptian Revolution 2011,Egypt,Middle East/North Africa,"January 25, 2011",25/01/2011,2011,"February 11, 2011",11/02/2011,2011,1,1,18,0,0,2010-14,818,651,,,EGY,1,0,0,0,0,0,1,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2000000,0,1,1,1,0,0,0,0,0,0,0,0,0,846,2.92737,6.740519,846,3,0,1,2,0,3,1
169,Yemeni Uprising 2011,Yemen,Middle East/North Africa,"January 26, 2011",26/01/2011,2011,"February 21, 2012",21/02/2012,2012,2,13,392,0,0,2010-14,887,679,,,YEM,1,0,0,0,0,0,0,UR,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,100000,0,1,1,1,0,0,0,0,0,1,1,1,1,2000,3.30103,7.600902,1000,4,0,1,2,0,7,1
172,Djiboutian Uprising 2011,Djibouti,Sub-Saharan Africa,"January 28, 2011",28/01/2011,2011,"March 11, 2011",11/03/2011,2011,1,2,43,0,0,2010-14,262,522,,,DJI,1,0,0,0,0,1,0,U,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,30000,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0.30103,0.693147,2,1,0,0,0,0,1,0
168,Pearl Revolution,Bahrain,Middle East/North Africa,"February 14, 2011",14/02/2011,2011,"March 9, 2012",09/03/2012,2012,2,13,390,0,0,2010-14,48,692,,,BHR,1,0,0,0,0,0,0,U,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,300000,0,1,1,1,0,0,1,0,0,1,0,0,1,70,1.845098,4.248495,35,2,0,0,0,0,6,0
329,2011 Green Movement Protests in Iran,Iran,Middle East/North Africa,"February 14, 2011",14/02/2011,2011,"April 18, 2011",18/04/2011,2011,1,3,64,0,0,2010-14,364,630,,,IRN,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,200000,0,1,1,1,0,0,0,0,0,0,0,0,0,20,1.30103,2.995732,20,2,0,0,0,0,1,0
165,Libyan Revolution 2011,Libya,Middle East/North Africa,"February 15, 2011",15/02/2011,2011,"October 23, 2011",23/10/2011,2011,1,9,251,0,0,2010-14,434,620,,,LBY,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,200000,0,1,1,1,0,0,1,0,0,0,1,0,1,25000,4.39794,10.126631,25000,5,0,1,3,0,5,0
170,Syrian Civil War,Syria,Middle East/North Africa,"March 15, 2011",15/03/2011,2011,Ongoing,,,4,46,1388,1,0,2010-14,760,652,,,SYR,1,0,0,0,0,0,0,UR,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,150000,0,1,1,1,0,0,0,0,0,0,0,1,1,60000,4.778151,11.0021,30000,6,1,0,0,0,13,
303,Second Kachin Rebellion,Myanmar-controlled Kachin,Asia,"June 9, 2011",09/06/2011,2011,Ongoing,,,4,43,1302,1,0,2010-14,,7753,775,104,,0,0,1,0,0,0,1,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8000,0,0,0,0,0,0,0,0,0,0,0,1,1,3000,3.477121,8.006368,1500,4,1,0,0,0,13,
340,Sunni Insurgency in Iraq (ISIL),Iraq,Middle East/North Africa,"December 22, 2011",22/12/2011,2011,Ongoing,,,4,37,1106,1,0,2010-14,368,645,,,IRQ,1,0,0,0,0,0,0,RU,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000,0,0,0,0,0,0,0,0,0,0,0,1,1,17558,4.244475,9.773265,8779,5,1,0,0,0,13,
330,2011-2012 Protests in Maldives,Maldives,Asia,"May 1, 2011",23/12/2011,2011,"March 1, 2012",01/03/2012,2012,1,3,70,0,0,2010-14,462,781,,,MDV,1,0,0,0,0,0,1,U,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,20000,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,2,0,2,0
299,2012 Tuareg Rebellion,Tuareg-inhabited regions of Mali,Sub-Saharan Africa,"January 16, 2012",16/01/2012,2012,Ongoing,,,3,36,1081,1,0,2010-14,,4321,432,466,,0,0,1,0,0,0,0,R,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000,0,0,0,0,1,0,0,0,0,1,0,1,1,365,2.562293,5.899897,365,3,1,0,0,1,13,
405,M23 Rebellion,Democratic Republic of Congo,Sub-Saharan Africa,"April 4, 2012",04/04/2012,2012,"November 7, 2013",07/11/2013,2013,2,20,583,0,0,2010-14,180,490,,,ZAR,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6000,0,0,0,1,1,0,0,0,0,0,1,1,1,1811,3.257918,7.501634,905.5,4,0,0,0,0,4,0
393,Central African Conflict,Central African Republic,Sub-Saharan Africa,"September 15, 2012",15/09/2012,2012,"March 24, 2013",24/03/2013,2013,1,7,191,0,0,2010-14,140,482,,,CAF,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3000,0,0,0,1,0,0,0,0,0,0,1,1,1,2500,3.39794,7.824046,2500,4,0,1,3,0,9,0
400,Anti-Balaka Revolt,Central African Republic,Sub-Saharan Africa,"April 13, 2013",13/04/2013,2013,Ongoing,,,2,21,628,1,0,2010-14,140,482,,,CAF,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,1,1,0,0,0,0,0,1,1,1,5000,3.69897,8.517193,2500,4,1,0,0,1,13,
401,Gezi Park Protests,Turkey,Middle East/North Africa,"May 27, 2013",27/05/2013,2013,"June 18, 2013",18/06/2013,2013,1,1,23,0,0,2010-14,792,640,,,TUR,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2500000,0,1,1,1,0,0,0,0,0,0,0,0,0,11,1.041393,2.397895,11,2,0,0,0,0,1,0
396,2013 Egyptian Counter-Revolution,Egypt,Middle East/North Africa,"June 28, 2013",28/06/2013,2013,"August 14, 2013",14/08/2013,2013,1,2,48,0,0,2010-14,818,651,,,EGY,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1000000,0,1,1,0,0,0,0,0,0,0,1,0,0,1702,3.230959,7.439559,1702,4,0,1,3,0,3,0
397,Euromaidan Uprising,Ukraine,Europe,"November 21, 2013",21/11/2013,2013,"February 26, 2014",26/02/2014,2014,1,4,98,0,0,2010-14,804,369,,,UKR,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,800000,0,1,1,1,0,0,0,0,0,0,0,1,1,271,2.432969,5.602119,271,3,0,1,3,0,9,0
403,South Sudanese Civil War,South Sudan,Sub-Saharan Africa,"December 15, 2013",15/12/2013,2013,Ongoing,,,2,13,382,1,0,2010-14,728,626,,,SSD,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000,0,0,0,0,0,0,0,0,0,0,1,1,1,30000,4.477121,10.308953,15000,5,1,0,0,0,13,
398,2014 Venezuelan Protests,Venezuela,Latin America/Carribean,"February 4, 2014",04/02/2014,2014,"July 7, 2014",07/07/2014,2014,1,6,154,0,0,2010-14,862,101,,,VEN,1,0,0,0,1,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,100000,0,1,1,1,0,0,0,0,1,0,0,0,0,43,1.633468,3.7612,43,2,0,0,0,0,1,0
402,2014 Bosnian Spring,Bosnia-Hercegovina,Europe,"February 4, 2014",04/02/2014,2014,"April 4, 2014",04/04/2014,2014,1,2,60,0,0,2010-14,70,346,,,BIH,1,0,0,0,0,0,0,U,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0
406,Libyan Civil War,Libya,Middle East/North Africa,"May 16, 2014",16/05/2014,2014,Ongoing,,,1,8,230,1,0,2010-14,434,620,,,LBY,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7500,0,0,0,1,0,0,0,0,0,1,0,1,1,3445,3.537189,8.144679,3445,4,1,0,1,0,13,
395,September 21 Revolution in Yemen,Yemen,Middle East/North Africa,"August 18, 2014",18/08/2014,2014,"February 6, 2015",06/02/2015,2015,1,6,173,0,0,2010-14,887,679,,,YEM,1,0,0,0,0,0,0,RU,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10000,0,0,0,0,1,0,0,0,0,1,0,1,1,6750,3.829304,8.817298,6750,4,0,1,3,0,9,0
399,Burkinabè Uprising (2014),Burkina Faso,Sub-Saharan Africa,"October 28, 2014",28/10/2014,2014,"November 3, 2014",03/11/2014,2014,1,1,7,0,0,2010-14,854,439,,,BFA,1,0,0,0,0,0,0,U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,200000,0,1,1,1,0,0,1,0,0,0,1,0,1,18,1.255273,2.890372,18,2,0,1,3,0,9,0
