"id","cowcode","location","latitude","longitude","asciiname","event_date","side","actors","issue","scope","part_violence","sec_engagement","numparticipants","avg_numparticipants","source","version"
5920,700,1476097,36.22145,68.77445,"Baghlan",2017-08-24,1,"residents","for:prosecution of Atta Mohammad Nur",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6410,700,1468011,37.12186,70.41822,"Chahar Darah",2018-09-28,1,"local residents","against:death of four civilians in airstrikes",0,1,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5293,700,1437408,32.65263,68.09332,"Jani Khel",2016-03-23,1,"","for:road construction",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5805,700,1148677,33.31667,68.45,"Andar",2017-05-08,1,"","against:soldiers shooting child",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5376,700,1148560,36.905,66.18341,"Aqchah",2016-04-26,0,"residents","for:support for security forces;for:support for Gen Abdorrashid Dostum",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5300,700,1148560,36.905,66.18341,"Aqchah",2016-03-24,0,"Gen Dostum supporters","",0,NA,NA,"thousands",2000,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5842,700,1138958,34.52813,69.17233,"Kabul",2017-06-02,1,"","",1,NA,3,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5731,700,1148311,34.87311,71.14697,"Asadabad",2017-02-20,1,"","against:Pakistan shelling Afghan districts",1,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5692,700,1148311,34.87311,71.14697,"Asadabad",2017-01-08,1,"","for:deforestation;for:exporting firewood",1,NA,2,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5124,700,1148311,34.87311,71.14697,"Asadabad",2016-02-06,1,"","against:deployment of local police",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5817,700,1148174,35.24284,69.84566,"Astanah",2017-05-19,1,"","against:drugs",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6029,700,1147540,36.13068,68.70829,"Baghlan",2017-11-07,1,"residents","for:dismissal of governor Abdulai Nemati",1,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5989,700,1147540,36.13068,68.70829,"Baghlan",2017-11-06,1,"residents","for:dismissal of governor",1,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5105,700,1147540,36.13068,68.70829,"Baghlan",2016-01-30,1,"","against:relocating provincial capital",1,NA,NA,"thousands",2000,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5101,700,1147540,36.13068,68.70829,"Baghlan",2016-01-29,1,"Residents","against:moving of province center",1,1,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5102,700,1147540,36.13068,68.70829,"Baghlan",2016-01-29,1,"residents","against:relocating provincial capital",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6989,700,1147513,34.96694,69.265,"Bagram",2018-04-09,1,"residents","for:address water shortage issue",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5326,700,1147513,34.96694,69.265,"Bagram",2016-03-29,3,"residents","against:killing of young man by American soldier",NA,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5307,700,1147513,34.96694,69.265,"Bagram",2016-03-29,3,"residents","against:shooting of young man by american soldier",NA,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5972,700,1147372,32.63572,62.46545,"'Alaqadari Bala Buluk",2017-06-21,1,"","against:killed tanker driver",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6520,700,1147290,36.75635,66.8972,"Balkh",2018-01-13,1,"","for:the government and Atta Mohammad Noor to settle their dispute",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5370,700,1147290,36.75635,66.8972,"Balkh",2016-04-18,1,"civil society activists","for:punishment of iranian in murder case",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5651,700,1147242,34.82156,67.82734,"Bamyan",2016-08-30,1,"civil society activists","for:electricity project",0,NA,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5649,700,1147242,34.82156,67.82734,"Bamyan",2016-08-29,3,"civil society activists","",NA,NA,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5660,700,1147242,34.82156,67.82734,"Bamyan",2016-08-29,1,"","",0,NA,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5388,700,1147242,34.82156,67.82734,"Bamyan",2016-05-07,1,"","against:changing power project route",1,NA,NA,"thousands",2000,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5385,700,1147242,34.82156,67.82734,"Bamyan",2016-05-06,1,"residents","for:implementation of TUTAP power transmission project",1,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5202,700,1147242,34.82156,67.82734,"Bamyan",2016-02-13,1,"residents","for:security",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5199,700,1147242,34.82156,67.82734,"Bamyan",2016-02-10,1,"","for:security",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5128,700,1147242,34.82156,67.82734,"Bamyan",2016-02-07,3,"Residents","against:abduction and extortion of highway passengers",NA,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5672,700,1145904,34.51952,65.25093,"Fayroz Koh",2016-09-05,1,"residents;civil society activists","against:poor performance",2,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6814,700,1145420,34.27737,70.3618,"Chaparhar",2018-03-17,1,"residents","against:the killing of civilians as a result of military operation in Chaparhar District",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6965,700,1143838,37.13333,69.16667,"Dasht-e Archi",2018-04-05,1,"","against:killing of civilians in Afghan Airstrikes",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6983,700,1143838,37.13333,69.16667,"Dasht-e Archi",2018-04-05,1,"","against:killing of civilians in Afghan Airstrikes",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6977,700,1143838,37.13333,69.16667,"Dasht-e Archi",2018-04-04,1,"","against:killing of civilians in Afghan Airstrikes",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5866,700,1138958,34.52813,69.17233,"Kabul",2017-06-02,1,"","for:more security in capital;against:truck bomb attack",1,NA,3,"hundreds",200,"The Associated Press",3
5348,700,1141269,33.55391,68.42096,"Ghazni",2016-04-03,1,"residents","for:dismissal of provincial governor;for:dismissal of police chief",1,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5336,700,1141269,33.55391,68.42096,"Ghazni",2016-04-02,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5351,700,1141269,33.55391,68.42096,"Ghazni",2016-04-02,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5346,700,1141269,33.55391,68.42096,"Ghazni",2016-04-01,1,"residents","against:dismissal of mayor",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5337,700,1141269,33.55391,68.42096,"Ghazni",2016-04-01,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5352,700,1141269,33.55391,68.42096,"Ghazni",2016-04-01,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5353,700,1141269,33.55391,68.42096,"Ghazni",2016-03-31,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5338,700,1141269,33.55391,68.42096,"Ghazni",2016-03-31,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5339,700,1141269,33.55391,68.42096,"Ghazni",2016-03-30,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5354,700,1141269,33.55391,68.42096,"Ghazni",2016-03-30,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5328,700,1141269,33.55391,68.42096,"Ghazni",2016-03-30,1,"","for:introducing newly appointed mayor",1,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5355,700,1141269,33.55391,68.42096,"Ghazni",2016-03-29,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5340,700,1141269,33.55391,68.42096,"Ghazni",2016-03-29,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5333,700,1141269,33.55391,68.42096,"Ghazni",2016-03-29,1,"residents","against:appointment of new mayor",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5334,700,1141269,33.55391,68.42096,"Ghazni",2016-03-28,1,"residents;members of provincial council","against:introduction of a new mayor",2,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5356,700,1141269,33.55391,68.42096,"Ghazni",2016-03-28,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5341,700,1141269,33.55391,68.42096,"Ghazni",2016-03-28,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5305,700,1141269,33.55391,68.42096,"Ghazni",2016-03-27,1,"","for:introducing newly appointed mayor",1,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5357,700,1141269,33.55391,68.42096,"Ghazni",2016-03-27,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5342,700,1141269,33.55391,68.42096,"Ghazni",2016-03-27,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5335,700,1141269,33.55391,68.42096,"Ghazni",2016-03-27,1,"","against:introduction of a new mayor",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5329,700,1141269,33.55391,68.42096,"Ghazni",2016-03-27,1,"","for:introducing newly appointed mayor",1,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5358,700,1141269,33.55391,68.42096,"Ghazni",2016-03-26,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5331,700,1141269,33.55391,68.42096,"Ghazni",2016-03-26,0,"","for:support for new mayor",2,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5343,700,1141269,33.55391,68.42096,"Ghazni",2016-03-26,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5303,700,1141269,33.55391,68.42096,"Ghazni",2016-03-26,0,"","against:removal of Ghazni mayor",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5332,700,1141269,33.55391,68.42096,"Ghazni",2016-03-26,1,"residents","against:dismissal of mayor",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5330,700,1141269,33.55391,68.42096,"Ghazni",2016-03-26,1,"residents","against:dismissal of mayor",1,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5359,700,1141269,33.55391,68.42096,"Ghazni",2016-03-25,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5344,700,1141269,33.55391,68.42096,"Ghazni",2016-03-25,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5327,700,1141269,33.55391,68.42096,"Ghazni",2016-03-25,1,"residents","against:dismissal of mayor",0,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5345,700,1141269,33.55391,68.42096,"Ghazni",2016-03-24,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5360,700,1141269,33.55391,68.42096,"Ghazni",2016-03-24,1,"residents","for:reappointment of former mayor Faridon Ahmadi",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5217,700,1141269,33.55391,68.42096,"Ghazni",2016-02-20,1,"Tribal elders;residents","against:wounding of civilian",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5770,700,1140026,34.34817,62.19967,"Herat",2016-12-14,1,"school teachers","for:more transparency in recruiting process",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5685,700,1140026,34.34817,62.19967,"Herat",2016-09-21,0,"civil society activists;religious scholars;university lecturers","for:peace talks between Hekmatyar and government",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5682,700,1140026,34.34817,62.19967,"Herat",2016-09-10,1,"","for:pressuring Iran to stop violating refugees rights",0,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5621,700,1140026,34.34817,62.19967,"Herat",2016-08-05,1,"","against:commander of Local Police",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5522,700,1140026,34.34817,62.19967,"Herat",2016-07-16,1,"residents","for:punishing killers of young man",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5500,700,1140026,34.34817,62.19967,"Herat",2016-06-16,0,"","for:support for security forces;for:support of government",0,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
